:START_ID,:END_ID,:TYPE,display_relation
14203,14238,drug_drug,synergistic interaction
14203,14061,drug_drug,synergistic interaction
14203,29113,contraindication,contraindication
14203,33575,contraindication,contraindication
14203,35764,contraindication,contraindication
2384,1567,protein_protein,ppi
2384,1151,protein_protein,ppi
2384,28552,disease_protein,associated with
2384,30877,disease_protein,associated with
2384,29113,disease_protein,associated with
15153,15484,drug_drug,synergistic interaction
15153,14176,drug_drug,synergistic interaction
15153,15074,drug_drug,synergistic interaction
15153,14884,drug_drug,synergistic interaction
15153,15119,drug_drug,synergistic interaction
15153,20298,drug_drug,synergistic interaction
15153,19222,drug_drug,synergistic interaction
15153,14424,drug_drug,synergistic interaction
15153,20304,drug_drug,synergistic interaction
15153,20302,drug_drug,synergistic interaction
15153,14685,drug_drug,synergistic interaction
15153,14670,drug_drug,synergistic interaction
15153,17950,drug_drug,synergistic interaction
15153,14276,drug_drug,synergistic interaction
15153,15829,drug_drug,synergistic interaction
15153,14783,drug_drug,synergistic interaction
15153,15295,drug_drug,synergistic interaction
15153,15079,drug_drug,synergistic interaction
15153,14161,drug_drug,synergistic interaction
15153,14251,drug_drug,synergistic interaction
15153,14207,drug_drug,synergistic interaction
15153,14792,drug_drug,synergistic interaction
15153,15077,drug_drug,synergistic interaction
15153,14762,drug_drug,synergistic interaction
15153,16788,drug_drug,synergistic interaction
15153,16793,drug_drug,synergistic interaction
15153,15012,drug_drug,synergistic interaction
15153,18959,drug_drug,synergistic interaction
15153,15176,drug_drug,synergistic interaction
15153,15187,drug_drug,synergistic interaction
15153,15130,drug_drug,synergistic interaction
15153,14242,drug_drug,synergistic interaction
15153,15987,drug_drug,synergistic interaction
15153,14340,drug_drug,synergistic interaction
15153,15986,drug_drug,synergistic interaction
15153,15167,drug_drug,synergistic interaction
15153,15774,drug_drug,synergistic interaction
15153,14131,drug_drug,synergistic interaction
15153,14158,drug_drug,synergistic interaction
15153,14238,drug_drug,synergistic interaction
15153,14061,drug_drug,synergistic interaction
15153,33575,contraindication,contraindication
15153,29113,contraindication,contraindication
15153,35764,contraindication,contraindication
15153,84485,drug_effect,side effect
15153,23157,drug_effect,side effect
15153,23544,drug_effect,side effect
15153,25520,drug_effect,side effect
15153,23158,drug_effect,side effect
15153,22447,drug_effect,side effect
15153,26162,drug_effect,side effect
15153,25201,drug_effect,side effect
15153,84853,drug_effect,side effect
15153,23864,drug_effect,side effect
15153,22952,drug_effect,side effect
15153,23002,drug_effect,side effect
15153,22859,drug_effect,side effect
15153,22380,drug_effect,side effect
15153,14603,drug_drug,synergistic interaction
15153,14966,drug_drug,synergistic interaction
15153,14215,drug_drug,synergistic interaction
15153,15778,drug_drug,synergistic interaction
15153,14605,drug_drug,synergistic interaction
15153,14222,drug_drug,synergistic interaction
15153,14229,drug_drug,synergistic interaction
15153,14166,drug_drug,synergistic interaction
15153,14293,drug_drug,synergistic interaction
15153,14296,drug_drug,synergistic interaction
15153,14287,drug_drug,synergistic interaction
15153,14303,drug_drug,synergistic interaction
15153,14304,drug_drug,synergistic interaction
15153,14282,drug_drug,synergistic interaction
15153,14280,drug_drug,synergistic interaction
15153,14993,drug_drug,synergistic interaction
15153,14369,drug_drug,synergistic interaction
15153,14141,drug_drug,synergistic interaction
15153,15769,drug_drug,synergistic interaction
15153,14880,drug_drug,synergistic interaction
15153,14306,drug_drug,synergistic interaction
15153,14813,drug_drug,synergistic interaction
15153,15770,drug_drug,synergistic interaction
15153,14259,drug_drug,synergistic interaction
15153,15501,drug_drug,synergistic interaction
15153,15373,drug_drug,synergistic interaction
15153,15095,drug_drug,synergistic interaction
15153,15133,drug_drug,synergistic interaction
15153,15796,drug_drug,synergistic interaction
15153,15801,drug_drug,synergistic interaction
15153,15785,drug_drug,synergistic interaction
15153,15784,drug_drug,synergistic interaction
15153,14308,drug_drug,synergistic interaction
15153,14999,drug_drug,synergistic interaction
15153,15076,drug_drug,synergistic interaction
15153,14596,drug_drug,synergistic interaction
15153,14162,drug_drug,synergistic interaction
15153,15104,drug_drug,synergistic interaction
15153,14643,drug_drug,synergistic interaction
15153,14198,drug_drug,synergistic interaction
15153,14784,drug_drug,synergistic interaction
15153,15093,drug_drug,synergistic interaction
15153,15320,drug_drug,synergistic interaction
15153,15151,drug_drug,synergistic interaction
15153,14638,drug_drug,synergistic interaction
15153,14380,drug_drug,synergistic interaction
15153,15132,drug_drug,synergistic interaction
15153,15201,drug_drug,synergistic interaction
15153,15078,drug_drug,synergistic interaction
15153,14272,drug_drug,synergistic interaction
15153,14980,drug_drug,synergistic interaction
15153,15274,drug_drug,synergistic interaction
15153,16066,drug_drug,synergistic interaction
4465,566,protein_protein,ppi
4465,28208,disease_protein,associated with
4465,33575,disease_protein,associated with
61761,28208,exposure_disease,linked to
61761,1480,exposure_protein,interacts with
61761,11523,exposure_protein,interacts with
61761,62055,exposure_exposure,parent-child
61761,62156,exposure_exposure,parent-child
61761,61913,exposure_exposure,parent-child
61761,62022,exposure_exposure,parent-child
61761,62137,exposure_exposure,parent-child
61761,62157,exposure_exposure,parent-child
61761,62129,exposure_exposure,parent-child
61761,62140,exposure_exposure,parent-child
61761,61901,exposure_exposure,parent-child
61761,61893,exposure_exposure,parent-child
61761,62078,exposure_exposure,parent-child
61761,61819,exposure_exposure,parent-child
61761,61760,exposure_exposure,parent-child
61761,61882,exposure_exposure,parent-child
61761,61955,exposure_exposure,parent-child
61761,62050,exposure_exposure,parent-child
61761,61757,exposure_exposure,parent-child
61761,61759,exposure_exposure,parent-child
61761,61820,exposure_exposure,parent-child
61761,62088,exposure_exposure,parent-child
61761,62132,exposure_exposure,parent-child
61761,61717,exposure_exposure,parent-child
61761,61948,exposure_exposure,parent-child
61761,61825,exposure_exposure,parent-child
61761,61707,exposure_exposure,parent-child
61761,61724,exposure_exposure,parent-child
61761,62153,exposure_exposure,parent-child
61761,62171,exposure_exposure,parent-child
61761,61934,exposure_exposure,parent-child
35105,28552,disease_protein,associated with
35105,30877,disease_protein,associated with
35105,29113,disease_protein,associated with
16689,14176,drug_drug,synergistic interaction
16689,14884,drug_drug,synergistic interaction
16689,15119,drug_drug,synergistic interaction
16689,15074,drug_drug,synergistic interaction
16689,20298,drug_drug,synergistic interaction
16689,19222,drug_drug,synergistic interaction
16689,14424,drug_drug,synergistic interaction
16689,20304,drug_drug,synergistic interaction
16689,14115,drug_drug,synergistic interaction
16689,20349,drug_drug,synergistic interaction
16689,20302,drug_drug,synergistic interaction
16689,14670,drug_drug,synergistic interaction
16689,15295,drug_drug,synergistic interaction
16689,15079,drug_drug,synergistic interaction
16689,14161,drug_drug,synergistic interaction
16689,14251,drug_drug,synergistic interaction
16689,14207,drug_drug,synergistic interaction
16689,14792,drug_drug,synergistic interaction
16689,14975,drug_drug,synergistic interaction
16689,15077,drug_drug,synergistic interaction
16689,14762,drug_drug,synergistic interaction
16689,16788,drug_drug,synergistic interaction
16689,16793,drug_drug,synergistic interaction
16689,15012,drug_drug,synergistic interaction
16689,18959,drug_drug,synergistic interaction
16689,15176,drug_drug,synergistic interaction
16689,15187,drug_drug,synergistic interaction
16689,14242,drug_drug,synergistic interaction
16689,15987,drug_drug,synergistic interaction
16689,14340,drug_drug,synergistic interaction
16689,15986,drug_drug,synergistic interaction
16689,15167,drug_drug,synergistic interaction
16689,14131,drug_drug,synergistic interaction
16689,15774,drug_drug,synergistic interaction
16689,14158,drug_drug,synergistic interaction
16689,14238,drug_drug,synergistic interaction
16689,14061,drug_drug,synergistic interaction
16689,33575,contraindication,contraindication
16689,29113,contraindication,contraindication
16689,36286,off-label use,off-label use
16689,35764,contraindication,contraindication
16689,13097,drug_protein,target
16689,14215,drug_drug,synergistic interaction
16689,14605,drug_drug,synergistic interaction
16689,14229,drug_drug,synergistic interaction
16689,14296,drug_drug,synergistic interaction
16689,14287,drug_drug,synergistic interaction
16689,14282,drug_drug,synergistic interaction
16689,14993,drug_drug,synergistic interaction
16689,14369,drug_drug,synergistic interaction
16689,15769,drug_drug,synergistic interaction
16689,15501,drug_drug,synergistic interaction
16689,15153,drug_drug,synergistic interaction
16689,14582,drug_drug,synergistic interaction
16689,14547,drug_drug,synergistic interaction
16689,15133,drug_drug,synergistic interaction
16689,14308,drug_drug,synergistic interaction
16689,14999,drug_drug,synergistic interaction
16689,15076,drug_drug,synergistic interaction
16689,15095,drug_drug,synergistic interaction
16689,14162,drug_drug,synergistic interaction
16689,14596,drug_drug,synergistic interaction
16689,14198,drug_drug,synergistic interaction
16689,15093,drug_drug,synergistic interaction
16689,15320,drug_drug,synergistic interaction
16689,14380,drug_drug,synergistic interaction
16689,15201,drug_drug,synergistic interaction
16689,14272,drug_drug,synergistic interaction
16689,14980,drug_drug,synergistic interaction
16689,15274,drug_drug,synergistic interaction
16689,16066,drug_drug,synergistic interaction
16689,16468,drug_drug,synergistic interaction
16689,20521,drug_drug,synergistic interaction
16689,20518,drug_drug,synergistic interaction
16689,14455,drug_drug,synergistic interaction
16689,20513,drug_drug,synergistic interaction
16689,20519,drug_drug,synergistic interaction
16689,20520,drug_drug,synergistic interaction
16689,17252,drug_drug,synergistic interaction
16689,20308,drug_drug,synergistic interaction
16689,17238,drug_drug,synergistic interaction
16689,17237,drug_drug,synergistic interaction
16689,17233,drug_drug,synergistic interaction
16689,14309,drug_drug,synergistic interaction
16689,15326,drug_drug,synergistic interaction
16689,14184,drug_drug,synergistic interaction
16689,14319,drug_drug,synergistic interaction
16689,15006,drug_drug,synergistic interaction
16689,14193,drug_drug,synergistic interaction
16689,14551,drug_drug,synergistic interaction
16689,17903,drug_drug,synergistic interaction
16689,15847,drug_drug,synergistic interaction
16689,14346,drug_drug,synergistic interaction
16689,16057,drug_drug,synergistic interaction
16689,17231,drug_drug,synergistic interaction
16689,17232,drug_drug,synergistic interaction
16689,14127,drug_drug,synergistic interaction
16689,17230,drug_drug,synergistic interaction
16689,17229,drug_drug,synergistic interaction
16689,14942,drug_drug,synergistic interaction
16689,15102,drug_drug,synergistic interaction
16689,15198,drug_drug,synergistic interaction
16689,15417,drug_drug,synergistic interaction
16689,14142,drug_drug,synergistic interaction
16689,14202,drug_drug,synergistic interaction
16689,14900,drug_drug,synergistic interaction
16689,15260,drug_drug,synergistic interaction
16689,15088,drug_drug,synergistic interaction
16689,14196,drug_drug,synergistic interaction
16689,14263,drug_drug,synergistic interaction
16689,14696,drug_drug,synergistic interaction
16689,14972,drug_drug,synergistic interaction
16689,14140,drug_drug,synergistic interaction
16689,15001,drug_drug,synergistic interaction
16689,14223,drug_drug,synergistic interaction
16689,14323,drug_drug,synergistic interaction
16689,14990,drug_drug,synergistic interaction
16689,15013,drug_drug,synergistic interaction
16689,15598,drug_drug,synergistic interaction
1129,33575,disease_protein,associated with
1129,28208,disease_protein,associated with
16306,33575,contraindication,contraindication
16306,29113,contraindication,contraindication
61815,3495,exposure_protein,interacts with
61815,2329,exposure_protein,interacts with
61815,61749,exposure_exposure,parent-child
61815,61757,exposure_exposure,parent-child
61815,61785,exposure_exposure,parent-child
61815,35639,exposure_disease,linked to
61815,33575,exposure_disease,linked to
33327,28482,disease_disease,parent-child
33327,22483,disease_phenotype_positive,phenotype present
33327,24199,disease_phenotype_positive,phenotype present
33327,22675,disease_phenotype_positive,phenotype present
33327,25974,disease_phenotype_positive,phenotype present
33327,84574,disease_phenotype_positive,phenotype present
33327,84579,disease_phenotype_positive,phenotype present
33327,25381,disease_phenotype_positive,phenotype present
33327,22734,disease_phenotype_positive,phenotype present
33327,22788,disease_phenotype_positive,phenotype present
33327,22859,disease_phenotype_positive,phenotype present
33327,22837,disease_phenotype_positive,phenotype present
33327,22258,disease_phenotype_positive,phenotype present
7021,28208,disease_protein,associated with
7021,33575,disease_protein,associated with
61782,1567,exposure_protein,interacts with
61782,61785,exposure_exposure,parent-child
61782,35639,exposure_disease,linked to
61782,33575,exposure_disease,linked to
33971,28208,disease_protein,associated with
33971,33575,disease_protein,associated with
15104,15484,drug_drug,synergistic interaction
15104,14176,drug_drug,synergistic interaction
15104,14884,drug_drug,synergistic interaction
15104,15119,drug_drug,synergistic interaction
15104,15074,drug_drug,synergistic interaction
15104,14208,drug_drug,synergistic interaction
15104,14476,drug_drug,synergistic interaction
15104,14477,drug_drug,synergistic interaction
15104,19222,drug_drug,synergistic interaction
15104,14424,drug_drug,synergistic interaction
15104,15026,drug_drug,synergistic interaction
15104,14203,drug_drug,synergistic interaction
15104,14221,drug_drug,synergistic interaction
15104,14943,drug_drug,synergistic interaction
15104,14685,drug_drug,synergistic interaction
15104,14268,drug_drug,synergistic interaction
15104,14151,drug_drug,synergistic interaction
15104,14032,drug_drug,synergistic interaction
15104,14033,drug_drug,synergistic interaction
15104,14034,drug_drug,synergistic interaction
15104,15079,drug_drug,synergistic interaction
15104,14161,drug_drug,synergistic interaction
15104,15064,drug_drug,synergistic interaction
15104,14019,drug_drug,synergistic interaction
15104,15003,drug_drug,synergistic interaction
15104,14251,drug_drug,synergistic interaction
15104,14207,drug_drug,synergistic interaction
15104,14956,drug_drug,synergistic interaction
15104,14792,drug_drug,synergistic interaction
15104,14975,drug_drug,synergistic interaction
15104,15077,drug_drug,synergistic interaction
15104,15428,drug_drug,synergistic interaction
15104,14762,drug_drug,synergistic interaction
15104,16788,drug_drug,synergistic interaction
15104,16793,drug_drug,synergistic interaction
15104,14276,drug_drug,synergistic interaction
15104,14023,drug_drug,synergistic interaction
15104,15012,drug_drug,synergistic interaction
15104,15176,drug_drug,synergistic interaction
15104,15187,drug_drug,synergistic interaction
15104,14235,drug_drug,synergistic interaction
15104,14270,drug_drug,synergistic interaction
15104,15507,drug_drug,synergistic interaction
15104,14058,drug_drug,synergistic interaction
15104,14481,drug_drug,synergistic interaction
15104,14211,drug_drug,synergistic interaction
15104,14483,drug_drug,synergistic interaction
15104,15130,drug_drug,synergistic interaction
15104,14242,drug_drug,synergistic interaction
15104,15167,drug_drug,synergistic interaction
15104,15774,drug_drug,synergistic interaction
15104,14158,drug_drug,synergistic interaction
15104,14238,drug_drug,synergistic interaction
15104,14061,drug_drug,synergistic interaction
15104,33575,contraindication,contraindication
15104,29113,contraindication,contraindication
15104,35764,contraindication,contraindication
15104,36253,contraindication,contraindication
15104,7792,drug_protein,target
15104,23158,drug_effect,side effect
15104,26162,drug_effect,side effect
15104,25201,drug_effect,side effect
15104,84853,drug_effect,side effect
15104,22953,drug_effect,side effect
15104,23157,drug_effect,side effect
15104,14215,drug_drug,synergistic interaction
15104,14603,drug_drug,synergistic interaction
15104,14966,drug_drug,synergistic interaction
15104,15778,drug_drug,synergistic interaction
15104,14605,drug_drug,synergistic interaction
15104,14222,drug_drug,synergistic interaction
15104,14229,drug_drug,synergistic interaction
15104,14166,drug_drug,synergistic interaction
15104,14293,drug_drug,synergistic interaction
15104,14296,drug_drug,synergistic interaction
15104,14287,drug_drug,synergistic interaction
15104,14303,drug_drug,synergistic interaction
15104,14304,drug_drug,synergistic interaction
15104,14282,drug_drug,synergistic interaction
15104,14280,drug_drug,synergistic interaction
15104,14993,drug_drug,synergistic interaction
15104,14369,drug_drug,synergistic interaction
15104,14141,drug_drug,synergistic interaction
15104,15769,drug_drug,synergistic interaction
15104,14880,drug_drug,synergistic interaction
15104,14813,drug_drug,synergistic interaction
15104,15770,drug_drug,synergistic interaction
15104,15373,drug_drug,synergistic interaction
15104,15796,drug_drug,synergistic interaction
15104,15801,drug_drug,synergistic interaction
15104,15785,drug_drug,synergistic interaction
15104,15784,drug_drug,synergistic interaction
15104,14308,drug_drug,synergistic interaction
15104,14643,drug_drug,synergistic interaction
15104,14198,drug_drug,synergistic interaction
15104,14784,drug_drug,synergistic interaction
15104,15093,drug_drug,synergistic interaction
15104,15320,drug_drug,synergistic interaction
15104,15151,drug_drug,synergistic interaction
15104,14638,drug_drug,synergistic interaction
15104,14380,drug_drug,synergistic interaction
15104,15132,drug_drug,synergistic interaction
15104,15078,drug_drug,synergistic interaction
15104,14272,drug_drug,synergistic interaction
15104,14980,drug_drug,synergistic interaction
15104,15201,drug_drug,synergistic interaction
15104,15274,drug_drug,synergistic interaction
15503,23544,drug_effect,side effect
15503,23157,drug_effect,side effect
15503,23158,drug_effect,side effect
15503,25201,drug_effect,side effect
15503,22952,drug_effect,side effect
15503,23002,drug_effect,side effect
15503,25526,drug_effect,side effect
15503,22483,drug_effect,side effect
15503,22472,drug_effect,side effect
15503,17950,drug_drug,synergistic interaction
15503,14161,drug_drug,synergistic interaction
15503,14956,drug_drug,synergistic interaction
15503,31864,contraindication,contraindication
15503,33575,contraindication,contraindication
15503,29113,contraindication,contraindication
15503,16588,drug_drug,synergistic interaction
15503,14603,drug_drug,synergistic interaction
15503,15778,drug_drug,synergistic interaction
15503,14222,drug_drug,synergistic interaction
15503,14166,drug_drug,synergistic interaction
15503,14293,drug_drug,synergistic interaction
15503,14303,drug_drug,synergistic interaction
15503,14304,drug_drug,synergistic interaction
15503,14280,drug_drug,synergistic interaction
15503,14141,drug_drug,synergistic interaction
15503,14306,drug_drug,synergistic interaction
15503,14813,drug_drug,synergistic interaction
15503,15770,drug_drug,synergistic interaction
15503,14259,drug_drug,synergistic interaction
15503,15501,drug_drug,synergistic interaction
15503,15373,drug_drug,synergistic interaction
15503,15796,drug_drug,synergistic interaction
15503,15801,drug_drug,synergistic interaction
15503,15785,drug_drug,synergistic interaction
15503,15784,drug_drug,synergistic interaction
15503,14380,drug_drug,synergistic interaction
15503,15201,drug_drug,synergistic interaction
15503,20532,drug_drug,synergistic interaction
15503,20519,drug_drug,synergistic interaction
15503,20521,drug_drug,synergistic interaction
15503,14475,drug_drug,synergistic interaction
15503,20518,drug_drug,synergistic interaction
15503,14455,drug_drug,synergistic interaction
15503,20513,drug_drug,synergistic interaction
15503,20520,drug_drug,synergistic interaction
15503,14184,drug_drug,synergistic interaction
15503,14551,drug_drug,synergistic interaction
15503,14385,drug_drug,synergistic interaction
15503,14329,drug_drug,synergistic interaction
15503,15332,drug_drug,synergistic interaction
15503,17903,drug_drug,synergistic interaction
15503,17833,drug_drug,synergistic interaction
15503,20278,drug_drug,synergistic interaction
15503,20517,drug_drug,synergistic interaction
15503,14435,drug_drug,synergistic interaction
15503,20514,drug_drug,synergistic interaction
15503,15847,drug_drug,synergistic interaction
15503,17951,drug_drug,synergistic interaction
15503,17949,drug_drug,synergistic interaction
15503,14346,drug_drug,synergistic interaction
15503,15878,drug_drug,synergistic interaction
15503,17832,drug_drug,synergistic interaction
15503,15753,drug_drug,synergistic interaction
15503,15331,drug_drug,synergistic interaction
15503,14799,drug_drug,synergistic interaction
15503,15282,drug_drug,synergistic interaction
15503,15283,drug_drug,synergistic interaction
15503,15198,drug_drug,synergistic interaction
15503,14696,drug_drug,synergistic interaction
15503,15013,drug_drug,synergistic interaction
15503,15598,drug_drug,synergistic interaction
61878,33575,exposure_disease,linked to
34750,28208,disease_protein,associated with
34750,33575,disease_protein,associated with
15451,15484,drug_drug,synergistic interaction
15451,14176,drug_drug,synergistic interaction
15451,14884,drug_drug,synergistic interaction
15451,15119,drug_drug,synergistic interaction
15451,15074,drug_drug,synergistic interaction
15451,14208,drug_drug,synergistic interaction
15451,14476,drug_drug,synergistic interaction
15451,14477,drug_drug,synergistic interaction
15451,14342,drug_drug,synergistic interaction
15451,20298,drug_drug,synergistic interaction
15451,19222,drug_drug,synergistic interaction
15451,14424,drug_drug,synergistic interaction
15451,20304,drug_drug,synergistic interaction
15451,15621,drug_drug,synergistic interaction
15451,20302,drug_drug,synergistic interaction
15451,14203,drug_drug,synergistic interaction
15451,14670,drug_drug,synergistic interaction
15451,14268,drug_drug,synergistic interaction
15451,15435,drug_drug,synergistic interaction
15451,14149,drug_drug,synergistic interaction
15451,17950,drug_drug,synergistic interaction
15451,15829,drug_drug,synergistic interaction
15451,14783,drug_drug,synergistic interaction
15451,14034,drug_drug,synergistic interaction
15451,15295,drug_drug,synergistic interaction
15451,15079,drug_drug,synergistic interaction
15451,14161,drug_drug,synergistic interaction
15451,14024,drug_drug,synergistic interaction
15451,14251,drug_drug,synergistic interaction
15451,14956,drug_drug,synergistic interaction
15451,14792,drug_drug,synergistic interaction
15451,14975,drug_drug,synergistic interaction
15451,15077,drug_drug,synergistic interaction
15451,14762,drug_drug,synergistic interaction
15451,16788,drug_drug,synergistic interaction
15451,16793,drug_drug,synergistic interaction
15451,15012,drug_drug,synergistic interaction
15451,15176,drug_drug,synergistic interaction
15451,15187,drug_drug,synergistic interaction
15451,14235,drug_drug,synergistic interaction
15451,14481,drug_drug,synergistic interaction
15451,14483,drug_drug,synergistic interaction
15451,15130,drug_drug,synergistic interaction
15451,14242,drug_drug,synergistic interaction
15451,15987,drug_drug,synergistic interaction
15451,14340,drug_drug,synergistic interaction
15451,15986,drug_drug,synergistic interaction
15451,15167,drug_drug,synergistic interaction
15451,14131,drug_drug,synergistic interaction
15451,15774,drug_drug,synergistic interaction
15451,14158,drug_drug,synergistic interaction
15451,14238,drug_drug,synergistic interaction
15451,14061,drug_drug,synergistic interaction
15451,33575,contraindication,contraindication
15451,29113,contraindication,contraindication
15451,35764,contraindication,contraindication
15451,22323,drug_effect,side effect
15451,23544,drug_effect,side effect
15451,22380,drug_effect,side effect
15451,22824,drug_effect,side effect
15451,23157,drug_effect,side effect
15451,23158,drug_effect,side effect
15451,22447,drug_effect,side effect
15451,22831,drug_effect,side effect
15451,33727,drug_effect,side effect
15451,84364,drug_effect,side effect
15451,23101,drug_effect,side effect
15451,22953,drug_effect,side effect
15451,26162,drug_effect,side effect
15451,25201,drug_effect,side effect
15451,84853,drug_effect,side effect
15451,23864,drug_effect,side effect
15451,22952,drug_effect,side effect
15451,22903,drug_effect,side effect
15451,23002,drug_effect,side effect
15451,22304,drug_effect,side effect
15451,22859,drug_effect,side effect
15451,23844,drug_effect,side effect
15451,24199,drug_effect,side effect
15451,14603,drug_drug,synergistic interaction
15451,14215,drug_drug,synergistic interaction
15451,15778,drug_drug,synergistic interaction
15451,14605,drug_drug,synergistic interaction
15451,14222,drug_drug,synergistic interaction
15451,14229,drug_drug,synergistic interaction
15451,14166,drug_drug,synergistic interaction
15451,14293,drug_drug,synergistic interaction
15451,14296,drug_drug,synergistic interaction
15451,14287,drug_drug,synergistic interaction
15451,14303,drug_drug,synergistic interaction
15451,14304,drug_drug,synergistic interaction
15451,14282,drug_drug,synergistic interaction
15451,14280,drug_drug,synergistic interaction
15451,14993,drug_drug,synergistic interaction
15451,14369,drug_drug,synergistic interaction
15451,15769,drug_drug,synergistic interaction
15451,14880,drug_drug,synergistic interaction
15451,14306,drug_drug,synergistic interaction
15451,14813,drug_drug,synergistic interaction
15451,15770,drug_drug,synergistic interaction
15451,14259,drug_drug,synergistic interaction
15451,15501,drug_drug,synergistic interaction
15451,15373,drug_drug,synergistic interaction
15451,15153,drug_drug,synergistic interaction
15451,14582,drug_drug,synergistic interaction
15451,14547,drug_drug,synergistic interaction
15451,15133,drug_drug,synergistic interaction
15451,15796,drug_drug,synergistic interaction
15451,15801,drug_drug,synergistic interaction
15451,15785,drug_drug,synergistic interaction
15451,15784,drug_drug,synergistic interaction
15451,14308,drug_drug,synergistic interaction
15451,14999,drug_drug,synergistic interaction
15451,15076,drug_drug,synergistic interaction
15451,15095,drug_drug,synergistic interaction
15451,14162,drug_drug,synergistic interaction
15451,14596,drug_drug,synergistic interaction
15451,14643,drug_drug,synergistic interaction
15451,14198,drug_drug,synergistic interaction
15451,14784,drug_drug,synergistic interaction
15451,15093,drug_drug,synergistic interaction
15451,15320,drug_drug,synergistic interaction
15451,14237,drug_drug,synergistic interaction
15451,14380,drug_drug,synergistic interaction
15451,14387,drug_drug,synergistic interaction
15451,15078,drug_drug,synergistic interaction
15451,14272,drug_drug,synergistic interaction
15451,15201,drug_drug,synergistic interaction
15451,15274,drug_drug,synergistic interaction
15451,16468,drug_drug,synergistic interaction
15451,20521,drug_drug,synergistic interaction
15451,20532,drug_drug,synergistic interaction
15451,14475,drug_drug,synergistic interaction
15451,20518,drug_drug,synergistic interaction
15451,20513,drug_drug,synergistic interaction
15451,20519,drug_drug,synergistic interaction
15451,20520,drug_drug,synergistic interaction
15451,20308,drug_drug,synergistic interaction
15451,14309,drug_drug,synergistic interaction
15451,14184,drug_drug,synergistic interaction
15451,14319,drug_drug,synergistic interaction
15451,15006,drug_drug,synergistic interaction
15451,14961,drug_drug,synergistic interaction
15451,14551,drug_drug,synergistic interaction
15451,14385,drug_drug,synergistic interaction
15451,14329,drug_drug,synergistic interaction
15451,15332,drug_drug,synergistic interaction
15451,17833,drug_drug,synergistic interaction
15451,20278,drug_drug,synergistic interaction
15451,17903,drug_drug,synergistic interaction
15451,20517,drug_drug,synergistic interaction
15451,14435,drug_drug,synergistic interaction
15451,20514,drug_drug,synergistic interaction
15451,14455,drug_drug,synergistic interaction
15451,15847,drug_drug,synergistic interaction
15451,17949,drug_drug,synergistic interaction
15451,17951,drug_drug,synergistic interaction
15451,14346,drug_drug,synergistic interaction
15451,15878,drug_drug,synergistic interaction
15451,15753,drug_drug,synergistic interaction
15451,15331,drug_drug,synergistic interaction
15451,14799,drug_drug,synergistic interaction
15451,17832,drug_drug,synergistic interaction
15451,15282,drug_drug,synergistic interaction
15451,15283,drug_drug,synergistic interaction
15451,14257,drug_drug,synergistic interaction
15451,17829,drug_drug,synergistic interaction
15451,18036,drug_drug,synergistic interaction
15451,15590,drug_drug,synergistic interaction
15451,14910,drug_drug,synergistic interaction
15451,16687,drug_drug,synergistic interaction
15451,14938,drug_drug,synergistic interaction
15451,14678,drug_drug,synergistic interaction
15451,14595,drug_drug,synergistic interaction
15451,19207,drug_drug,synergistic interaction
15451,14132,drug_drug,synergistic interaction
15451,14059,drug_drug,synergistic interaction
15451,16057,drug_drug,synergistic interaction
15451,14240,drug_drug,synergistic interaction
15451,14848,drug_drug,synergistic interaction
15451,16689,drug_drug,synergistic interaction
15451,14127,drug_drug,synergistic interaction
15451,17229,drug_drug,synergistic interaction
15451,17258,drug_drug,synergistic interaction
15451,15479,drug_drug,synergistic interaction
15451,15546,drug_drug,synergistic interaction
15451,15102,drug_drug,synergistic interaction
15451,15198,drug_drug,synergistic interaction
15451,15417,drug_drug,synergistic interaction
15451,14142,drug_drug,synergistic interaction
15451,14940,drug_drug,synergistic interaction
15451,14202,drug_drug,synergistic interaction
15451,14900,drug_drug,synergistic interaction
15451,15088,drug_drug,synergistic interaction
15451,15089,drug_drug,synergistic interaction
15451,14196,drug_drug,synergistic interaction
15451,14696,drug_drug,synergistic interaction
15451,14263,drug_drug,synergistic interaction
15451,14140,drug_drug,synergistic interaction
15451,15001,drug_drug,synergistic interaction
15451,14223,drug_drug,synergistic interaction
15451,14323,drug_drug,synergistic interaction
15451,15013,drug_drug,synergistic interaction
15451,15598,drug_drug,synergistic interaction
22128,93440,phenotype_phenotype,parent-child
22128,84485,phenotype_phenotype,parent-child
15167,14235,drug_drug,synergistic interaction
15167,14270,drug_drug,synergistic interaction
15167,15507,drug_drug,synergistic interaction
15167,14058,drug_drug,synergistic interaction
15167,14481,drug_drug,synergistic interaction
15167,14211,drug_drug,synergistic interaction
15167,14483,drug_drug,synergistic interaction
15167,15130,drug_drug,synergistic interaction
15167,14242,drug_drug,synergistic interaction
15167,15986,drug_drug,synergistic interaction
15167,15987,drug_drug,synergistic interaction
15167,14340,drug_drug,synergistic interaction
15167,15774,drug_drug,synergistic interaction
15167,14131,drug_drug,synergistic interaction
15167,14158,drug_drug,synergistic interaction
15167,14238,drug_drug,synergistic interaction
15167,14061,drug_drug,synergistic interaction
15167,33575,contraindication,contraindication
15167,29113,contraindication,contraindication
15167,3955,drug_protein,enzyme
61792,84167,exposure_disease,linked to
14159,22457,drug_effect,side effect
14159,23101,drug_effect,side effect
